Site,Region,Plot#,Species_Code,Latin_Name,SP_Total_Cover
CE_B7_D,MA,501,QUIL,Quercus ilicifolia,4
CE_B7_D,MA,501,MELI,Melampyrum lineare,1
CE_B7_D,MA,501,VAAN,Vaccinium angustifolium,2
CE_B7_D,MA,501,PTAQ,Pteridium aquilinum,5
CE_B7_D,MA,501,GABA,Gaylussacia baccata,4
CE_B7_D,MA,501,ARAR,Aronia arbutifolia,1
CE_B7_D,MA,501,GAPR,Gaultheria procumbens,2
CE_B7_D,MA,501,VAPA,Vaccinium pallidum,4
CE_B7_D,MA,501,KAAN,Kalmia angustifolium,2
CE_SWB_E1,MA,610,QUCO,Quercus coccinea,3
CE_SWB_E1,MA,610,QUIL,Quercus ilicifolia,2
CE_SWB_E1,MA,610,QUAL,Quercus alba,2
CE_SWB_E1,MA,610,QUVE,Quercus velutina,3
CE_SWB_E1,MA,610,GABA,Gaylussacia baccata,4
CE_SWB_E1,MA,610,PTAQ,Pteridium aquilinum,4
CE_SWB_E1,MA,610,KAAN,Kalmia angustifolium,3
CE_SWB_E1,MA,610,VAPA,Vaccinium pallidum,3
CE_SWB_E1,MA,610,VAAN,Vaccinium angustifolium,2
CE_SWB_E1,MA,610,GAPR,Gaultheria procumbens,3
CE_SWB_E1,MA,610,ARNU,Aralia nudicaulis,2
CE_SWB_E1,MA,608,GABA,Gaylussacia baccata,3
CE_SWB_E1,MA,608,QUCO,Quercus coccinea,2
CE_SWB_E1,MA,608,PTAQ,Pteridium aquilinum,4
CE_SWB_E1,MA,608,VAPA,Vaccinium pallidum,4
CE_SWB_E1,MA,608,GAPR,Gaultheria procumbens,2
CE_SWB_E1,MA,608,KAAN,Kalmia angustifolium,2
CE_SWB_E1,MA,608,VAAN,Vaccinium angustifolium,2
CE_SWB_E1,MA,606,ILGL,Ilex glabra,5
CE_SWB_E1,MA,606,PRSE,Prunus serotina,2
CE_SWB_E1,MA,606,GABA,Gaylussacia baccata,4
CE_SWB_E1,MA,606,VAPA,Vaccinium pallidum,4
CE_SWB_E1,MA,606,GAPR,Gaultheria procumbens,3
CE_SWB_E1,MA,606,UVSE,Uvularia sessilifolia,2
CE_SWB_E1,MA,606,BATI,Baptisia tinctoria,2
CE_SWB_E1,MA,604,QUIL,Quercus ilicifolia,4
CE_SWB_E1,MA,604,VAPA,Vaccinium pallidum,3
CE_SWB_E1,MA,604,CAPE,Carex pensylvanica,1
CE_SWB_E1,MA,604,VAAN,Vaccinium angustifolium,2
CE_SWB_E1,MA,604,GAPR,Gaultheria procumbens,2
CE_SWB_E1,MA,602,QUIL,Quercus ilicifolia,4
CE_SWB_E1,MA,602,QUAL,Quercus alba,2
CE_SWB_E1,MA,602,GABA,Gaylussacia baccata,4
CE_SWB_E1,MA,602,VAAN,Vaccinium angustifolium,4
CE_SWB_E1,MA,602,VAPA,Vaccinium pallidum,2
CE_SWB_E1,MA,602,GAPR,Gaultheria procumbens,1
CE_SWB_E1,MA,600,QUIL,Quercus ilicifolia,1
CE_SWB_E1,MA,600,QUCO,Quercus coccinea,2
CE_SWB_E1,MA,600,GABA,Gaylussacia baccata,5
CE_SWB_E1,MA,600,GAPR,Gaultheria procumbens,4
CE_SWB_E1,MA,600,VAPA,Vaccinium pallidum,3
CE_SWB_E1,MA,600,VAAN,Vaccinium angustifolium,2
CE_SWB_E1,MA,600,ARAR,Aronia arbutifolia,1
CE_SWB_E1,MA,598,QUIL,Quercus ilicifolia,2
CE_SWB_E1,MA,598,GABA,Gaylussacia baccata,3
CE_SWB_E1,MA,598,VAPA,Vaccinium pallidum,5
CE_SWB_E1,MA,598,GAPR,Gaultheria procumbens,3
CE_SWB_E1,MA,598,CAPE,Carex pensylvanica,2
CE_SWB_E1,MA,598,PTAQ,Pteridium aquilinum,2
CE_SWB_E1,MA,598,SMGL,Smilax glauca,1
CE_SWB_E1,MA,598,MELI,Melampyrum lineare,1
CE_SWB_E1,MA,596,GABA,Gaylussacia baccata,5
CE_SWB_E1,MA,596,VAPA,Vaccinium pallidum,4
CE_SWB_E1,MA,596,GAPR,Gaultheria procumbens,5
CE_SWB_E1,MA,596,ARAR,Aronia arbutifolia,1
CE_SWB_E1,MA,596,AMSP,Amelanchier spp.,2
CE_SWB_E1,MA,594,QUCO,Quercus coccinea,4
CE_SWB_E1,MA,594,QUIL,Quercus ilicifolia,3
CE_SWB_E1,MA,594,GABA,Gaylussacia baccata,4
CE_SWB_E1,MA,594,VAPA,Vaccinium pallidum,5
CE_SWB_E1,MA,594,GAPR,Gaultheria procumbens,4
CE_SWB_E1,MA,594,PTAQ,Pteridium aquilinum,3
CE_SWB_E1,MA,592,PIRI,Pinus rigida,1
CE_SWB_E1,MA,592,GABA,Gaylussacia baccata,4
CE_SWB_E1,MA,592,VAPA,Vaccinium pallidum,5
CE_SWB_E1,MA,592,GAPR,Gaultheria procumbens,3
CE_SWB_E1,MA,592,KAAN,Kalmia angustifolium,2
CE_SWB_E1,MA,592,VAAN,Vaccinium angustifolium,3
CE_SWB_E1,MA,592,FOUN8,forb unknown 8,1
Mashpee_C,MA,351,PIRI,Pinus rigida,1
Mashpee_C,MA,351,GABA,Gaylussacia baccata,2
Mashpee_C,MA,351,MELI,Melampyrum lineare,1
Mashpee_C,MA,351,GAPR,Gaultheria procumbens,2
Mashpee_C,MA,351,VAPA,Vaccinium pallidum,3
Mashpee_C,MA,351,QUIL,Quercus ilicifolia,2
Mashpee_C,MA,353,QUIL,Quercus ilicifolia,3
Mashpee_C,MA,353,GABA,Gaylussacia baccata,3
Mashpee_C,MA,353,GAPR,Gaultheria procumbens,2
Mashpee_C,MA,353,VAPA,Vaccinium pallidum,4
Mashpee_C,MA,355,PIRI,Pinus rigida,1
Mashpee_C,MA,355,GABA,Gaylussacia baccata,5
Mashpee_C,MA,355,GAPR,Gaultheria procumbens,3
Mashpee_C,MA,355,VAPA,Vaccinium pallidum,4
Mashpee_C,MA,357,GABA,Gaylussacia baccata,1
Mashpee_C,MA,357,QUIL,Quercus ilicifolia,5
Mashpee_C,MA,357,VAPA,Vaccinium pallidum,2
Mashpee_C,MA,357,GAPR,Gaultheria procumbens,2
Mashpee_C,MA,357,CAPE,Carex pensylvanica,1
Mashpee_C,MA,359,VAPA,Vaccinium pallidum,4
Mashpee_C,MA,359,QUIL,Quercus ilicifolia,5
Mashpee_C,MA,359,GAFR,Gaylussacia frondosa,2
Mashpee_C,MA,359,GAPR,Gaultheria procumbens,1
Mashpee_C,MA,361,GABA,Gaylussacia baccata,4
Mashpee_C,MA,361,VAPA,Vaccinium pallidum,7
Mashpee_C,MA,361,GAPR,Gaultheria procumbens,3
Mashpee_C,MA,363,GABA,Gaylussacia baccata,3
Mashpee_C,MA,363,QUIL,Quercus ilicifolia,3
Mashpee_C,MA,363,GAPR,Gaultheria procumbens,2
Mashpee_C,MA,363,VAPA,Vaccinium pallidum,5
Mashpee_C,MA,363,VAAN,Vaccinium angustifolium,1
Mashpee_C,MA,365,GABA,Gaylussacia baccata,4
Mashpee_C,MA,365,QUIL,Quercus ilicifolia,3
Mashpee_C,MA,365,VAPA,Vaccinium pallidum,5
Mashpee_C,MA,365,GAPR,Gaultheria procumbens,1
Mashpee_C,MA,367,GABA,Gaylussacia baccata,5
Mashpee_C,MA,367,VAPA,Vaccinium pallidum,4
Mashpee_C,MA,367,GAPR,Gaultheria procumbens,2
Mashpee_C,MA,367,QUIL,Quercus ilicifolia,1
